time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2016-04-29T21:56:55.500Z,35.7243,-97.1692,5,3.4,ml,,23,,0.41,us,us10005ckc,2016-07-19T20:03:06.040Z,"7km NNE of Luther, Oklahoma",earthquake,1.1,6.1,,,reviewed,tul,tul
2016-04-29T16:20:35.600Z,35.7304,-97.1577,5.326,3.4,ml,,39,,0.37,us,us10005cg8,2016-07-19T20:03:05.040Z,"8km NNE of Luther, Oklahoma",earthquake,1.2,7.2,,,reviewed,tul,tul
2016-04-29T05:06:28.500Z,35.5277,-96.7724,5.2,3,ml,,56,,0.25,us,us10005cd6,2016-07-19T20:03:05.040Z,"9km WNW of Prague, Oklahoma",earthquake,1.1,4.7,,,reviewed,tul,tul
2016-04-29T03:48:50.300Z,36.8622,-98.0017,4.978,3,ml,,70,,0.41,us,us10005ccq,2016-07-19T20:03:05.040Z,"24km WNW of Medford, Oklahoma",earthquake,1.9,7,,,reviewed,tul,tul
2016-04-28T02:12:59.600Z,36.2065,-97.3188,5.071,3,ml,,36,,0.47,us,us10005c2g,2016-07-08T02:49:26.040Z,"9km SSW of Perry, Oklahoma",earthquake,1.7,7.7,,,reviewed,tul,tul
2016-04-27T21:18:23.200Z,35.7285,-97.159,5.411,3,ml,,24,,0.27,us,us10005c18,2016-07-08T02:49:26.040Z,"8km NNE of Luther, Oklahoma",earthquake,1.4,7.1,,,reviewed,tul,tul
2016-04-27T15:44:55.510Z,35.7422,-97.1777,6.09,3.7,mwr,,17,0.202,0.71,us,us10005by1,2016-07-08T02:49:25.040Z,"9km N of Luther, Oklahoma",earthquake,1.6,7.4,0.047,43,reviewed,us,us
2016-04-27T11:31:20.900Z,35.5186,-97.0925,6.462,3,ml,,39,,0.51,us,us10005bx6,2016-07-08T02:49:25.040Z,"7km ENE of Harrah, Oklahoma",earthquake,2.8,5.9,,,reviewed,tul,tul
2016-04-27T05:19:24.700Z,35.6612,-97.1777,6.098,3,ml,,46,,0.48,us,us10005bw0,2016-07-08T02:49:25.040Z,"1km E of Luther, Oklahoma",earthquake,1.3,4.8,,,reviewed,tul,tul
2016-04-26T18:46:51.200Z,35.7276,-97.1616,5,3.6,mwr,,27,,0.95,us,us10005bqu,2016-07-08T02:49:24.040Z,"7km NNE of Luther, Oklahoma",earthquake,1.5,5.7,0.052,35,reviewed,tul,us
2016-04-26T15:44:11.900Z,35.5201,-97.0899,6.892,3.6,mwr,,40,,0.67,us,us10005bn1,2017-02-28T02:31:47.378Z,"7km ENE of Harrah, Oklahoma",earthquake,1.7,5.3,0.046,45,reviewed,tul,us
2016-04-26T06:25:56.500Z,36.4761,-98.7447,6.957,3.4,mwr,,64,,0.83,us,us10005bmy,2016-07-08T02:49:23.040Z,"33km NW of Fairview, Oklahoma",earthquake,4.1,7.5,,7,reviewed,tul,slm
2016-04-26T06:25:44.760Z,36.4563,-98.6856,5.73,3,mwr,,54,0.028,0.76,us,us10005bkw,2016-07-08T02:49:23.040Z,"27km NW of Fairview, Oklahoma",earthquake,3.3,4,,8,reviewed,us,slm
2016-04-23T22:32:42.600Z,36.2162,-97.5659,4.964,3.4,ml,,30,,0.19,us,us20005l9r,2016-07-08T02:49:19.040Z,"26km WSW of Perry, Oklahoma",earthquake,1.2,7,,,reviewed,tul,tul
2016-04-23T08:36:23.500Z,35.335,-96.5376,2.913,3,ml,,90,,0.36,us,us20005l5i,2016-07-08T02:49:19.040Z,"17km NE of Seminole, Oklahoma",earthquake,1.3,6.8,,,reviewed,tul,tul
2016-04-23T05:09:38.500Z,36.5208,-98.9837,4.743,3,ml,,55,,0.11,us,us20005l4m,2016-07-08T02:49:18.040Z,"21km ENE of Mooreland, Oklahoma",earthquake,1.7,4.9,,,reviewed,tul,tul
2016-04-21T18:32:42.800Z,36.5316,-98.6872,4.698,3.3,mwr,,57,,0.47,us,us20005kji,2016-06-27T23:02:35.040Z,"30km S of Alva, Oklahoma",earthquake,1.3,4.9,,12,reviewed,tul,slm
2016-04-21T11:22:38.000Z,36.4575,-96.8854,1.743,3,ml,,60,,0.6,us,us20005kfv,2016-06-27T23:02:33.040Z,"15km NNW of Pawnee, Oklahoma",earthquake,1.6,7.8,,,reviewed,tul,tul
2016-04-21T07:00:56.500Z,36.0902,-96.7369,4.573,3.3,ml,,68,,0.55,us,us20005kdj,2016-06-27T23:02:32.040Z,"4km SW of Yale, Oklahoma",earthquake,2.5,7.6,,,reviewed,tul,tul
2016-04-20T14:11:44.700Z,36.4593,-98.7711,6.271,3.1,ml,,64,,0.31,us,us20005k6h,2016-06-27T23:02:27.040Z,"33km NW of Fairview, Oklahoma",earthquake,1.6,2.1,,,reviewed,tul,tul
2016-04-19T16:45:23.100Z,36.6492,-97.7101,7.161,3,ml,,47,,0.54,us,us20005jue,2016-06-27T23:02:18.040Z,"17km S of Medford, Oklahoma",earthquake,0.9,7.3,,,reviewed,tul,tul
2016-04-17T09:59:16.200Z,36.4157,-98.1403,7.815,3.2,ml,,58,,0.47,us,us20005j6x,2016-06-27T23:01:58.040Z,"18km SE of Helena, Oklahoma",earthquake,1.3,4.5,,,reviewed,tul,tul
2016-04-15T14:04:29.000Z,36.4691,-98.841,5.865,3.1,ml,,101,,0.7,us,us20005ih7,2016-06-27T23:01:37.040Z,"32km E of Mooreland, Oklahoma",earthquake,1.6,4,,,reviewed,tul,tul
2016-04-15T13:29:35.700Z,36.4684,-98.8506,5.875,3,ml,,105,,0.74,us,us20005igw,2016-06-27T23:01:37.040Z,"31km E of Mooreland, Oklahoma",earthquake,1.2,3.4,,,reviewed,tul,tul
2016-04-14T12:10:05.100Z,36.1673,-96.8051,5.01,3,ml,,70,,0.57,us,us20005hzh,2016-06-21T01:14:12.040Z,"11km WNW of Yale, Oklahoma",earthquake,2.2,7.8,,,reviewed,tul,tul
2016-04-13T21:33:16.600Z,36.9203,-97.3551,7.476,3.5,ml,,117,,0.6,us,us20005hwa,2016-06-21T01:14:11.040Z,"14km NNW of Blackwell, Oklahoma",earthquake,1.5,6.4,,,reviewed,tul,tul
2016-04-12T17:02:51.500Z,36.6229,-97.6924,7.419,3.3,mwr,,49,,0.8,us,us20005hiq,2016-06-21T01:14:10.040Z,"20km S of Medford, Oklahoma",earthquake,1.3,5.8,,13,reviewed,tul,slm
2016-04-12T15:17:17.500Z,36.2844,-97.5187,7.327,3.5,ml,,41,,0.37,us,us20005hel,2016-06-21T01:14:09.040Z,"20km W of Perry, Oklahoma",earthquake,2,6.3,,,reviewed,tul,tul
2016-04-11T18:08:21.200Z,36.4876,-98.5033,13.54,3.5,ml,,62,,0.63,us,us20005h10,2016-06-21T01:14:08.040Z,"21km WSW of Helena, Oklahoma",earthquake,3.2,1.9,,,reviewed,tul,tul
2016-04-10T16:24:57.200Z,36.5217,-98.9795,4.926,3.4,ml,,127,,0.58,us,us20005gtp,2016-06-21T01:14:07.040Z,"22km ENE of Mooreland, Oklahoma",earthquake,3.1,6.8,,,reviewed,tul,tul
2016-04-09T21:55:44.100Z,36.8987,-97.6768,5,3.4,mwr,,38,,0.42,us,us20005gpm,2016-06-21T01:14:06.040Z,"11km NNE of Medford, Oklahoma",earthquake,2.4,6.5,0.061,26,reviewed,tul,us
2016-04-09T15:58:01.400Z,36.8259,-98.0141,6.001,3,ml,,79,,0.55,us,us20005gkr,2016-06-21T01:14:05.040Z,"25km W of Medford, Oklahoma",earthquake,2,7.1,,,reviewed,tul,tul
2016-04-09T04:59:07.200Z,35.5863,-97.3896,6.792,3.1,ml,,42,,0.44,us,us20005gip,2016-06-21T01:14:05.040Z,"7km N of Spencer, Oklahoma",earthquake,1.8,6.1,,,reviewed,tul,tul
2016-04-08T20:30:15.600Z,35.939,-96.762,3.41,3,ml,,74,,0.6,us,us20005gh2,2016-06-21T01:14:04.040Z,"5km S of Cushing, Oklahoma",earthquake,1.6,3.3,,,reviewed,tul,tul
2016-04-08T10:49:15.400Z,35.6612,-97.1709,5.588,3.1,ml,,61,,0.56,us,us20005gc4,2016-06-21T01:14:03.040Z,"2km E of Luther, Oklahoma",earthquake,1.2,5.1,,,reviewed,tul,tul
2016-04-08T10:00:31.200Z,35.663,-97.1606,4.965,3.2,ml,,37,,0.53,us,us20005gbd,2016-06-21T01:14:03.040Z,"3km E of Luther, Oklahoma",earthquake,1.2,5.1,,,reviewed,tul,tul
2016-04-08T09:37:10.600Z,36.333,-97.1838,6.305,3.1,ml,,52,,0.69,us,us20005gb8,2016-06-21T01:14:03.040Z,"10km ENE of Perry, Oklahoma",earthquake,1.3,6.8,,,reviewed,tul,tul
2016-04-08T05:20:01.600Z,35.6631,-97.1717,5.792,3.1,ml,,37,,0.32,us,us20005gaf,2016-06-21T01:14:02.040Z,"2km E of Luther, Oklahoma",earthquake,2.1,6.3,,,reviewed,tul,tul
2016-04-07T22:27:30.400Z,35.6619,-97.1741,6.106,4.2,ml,,37,,0.61,us,us20005g8q,2016-06-17T21:45:58.040Z,"1km E of Luther, Oklahoma",earthquake,4.1,5.5,,,reviewed,tul,tul
2016-04-07T21:06:25.770Z,36.2124,-97.5716,5,3.3,mwr,,19,0.128,0.51,us,us20005g7i,2016-06-17T21:45:57.040Z,"26km WSW of Perry, Oklahoma",earthquake,1.3,2,,9,reviewed,us,slm
2016-04-07T18:51:26.200Z,36.4203,-98.1677,7.284,3.1,ml,,59,,0.44,us,us20005g6s,2016-06-17T21:45:57.040Z,"16km SSE of Helena, Oklahoma",earthquake,1.3,3.8,,,reviewed,tul,tul
2016-04-07T08:29:32.800Z,36.4225,-98.1706,7.556,3.7,ml,,53,,0.46,us,us20005g1k,2016-06-17T21:45:53.040Z,"16km SSE of Helena, Oklahoma",earthquake,1.8,7.4,,,reviewed,tul,tul
2016-04-07T07:37:53.700Z,35.662,-97.1735,5.297,3.6,ml,,37,,0.33,us,us20005g1b,2016-06-17T21:45:52.040Z,"2km E of Luther, Oklahoma",earthquake,2.2,7.4,,,reviewed,tul,tul
2016-04-07T07:36:24.300Z,35.6608,-97.1681,5,3.1,ml,,48,,0.4,us,us20005g1a,2016-06-17T21:45:52.040Z,"2km E of Luther, Oklahoma",earthquake,2.3,7,,,reviewed,tul,tul
2016-04-07T05:58:56.300Z,35.6619,-97.1692,5.088,3.3,ml,,33,,0.48,us,us20005g0y,2016-06-17T21:45:52.040Z,"2km E of Luther, Oklahoma",earthquake,4.1,7.6,,,reviewed,tul,tul
2016-04-06T23:24:57.100Z,36.2133,-97.5636,6.214,3.4,mwr,,45,,0.28,us,us20005fy8,2016-06-17T21:45:50.040Z,"26km WSW of Perry, Oklahoma",earthquake,1.6,7.2,,15,reviewed,tul,slm
2016-04-05T19:12:14.300Z,35.9358,-96.7524,3.927,3,ml,,57,,0.56,us,us20005fn4,2016-06-17T21:45:39.040Z,"5km SSE of Cushing, Oklahoma",earthquake,0.9,3.6,,,reviewed,tul,tul
2016-04-04T15:24:32.900Z,36.2917,-97.0724,5.527,3,ml,,58,,0.47,us,us20005ehg,2016-06-17T21:45:28.040Z,"19km N of Stillwater, Oklahoma",earthquake,1.4,6.8,,,reviewed,tul,tul
2016-04-04T13:07:09.800Z,36.7285,-98.1566,6.35,3.3,ml,,68,,0.45,us,us20005egi,2016-06-17T21:45:27.040Z,"18km E of Cherokee, Oklahoma",earthquake,1.7,7.2,,,reviewed,tul,tul
2016-04-03T01:07:36.800Z,35.719,-97.1509,5.549,3.2,ml,,47,,0.72,us,us20005e7j,2016-06-17T21:45:12.040Z,"7km NNE of Luther, Oklahoma",earthquake,3,7.5,,,reviewed,tul,tul
2016-04-03T00:59:36.100Z,35.7218,-97.1498,5.589,3.3,ml,,76,,0.29,us,us20005e7e,2016-06-17T21:45:12.040Z,"7km NNE of Luther, Oklahoma",earthquake,1.8,5.6,,,reviewed,tul,tul
2016-04-02T21:20:01.800Z,35.6735,-97.3894,6.458,3.1,ml,,50,,0.23,us,us20005e6n,2016-06-17T21:45:10.040Z,"8km ENE of Edmond, Oklahoma",earthquake,0.8,2.9,,,reviewed,tul,tul
2016-04-02T21:19:26.300Z,36.043,-97.0097,6.008,3,ml,,43,,0.51,us,us20005e6i,2016-06-17T21:45:10.040Z,"7km NNE of Perkins, Oklahoma",earthquake,1.8,0.9,,,reviewed,tul,tul
2016-03-31T21:31:29.600Z,35.7193,-97.1491,5.918,3.2,mwr,,32,,0.56,us,us20005dr6,2016-09-07T13:26:47.983Z,"7km NNE of Luther, Oklahoma",earthquake,1.7,5.5,,12,reviewed,tul,slm
2016-03-31T21:21:23.000Z,35.7198,-97.1499,4.117,3.2,mwr,,47,,0.72,us,us20005dr0,2016-06-10T23:33:00.040Z,"7km NNE of Luther, Oklahoma",earthquake,0.9,4.6,,13,reviewed,tul,slm
2016-03-31T21:19:41.800Z,35.7142,-97.1527,4.758,3,ml,,47,,0.62,us,us20005dqz,2016-06-10T23:33:00.040Z,"6km NNE of Luther, Oklahoma",earthquake,2.1,6.4,,,reviewed,tul,tul
2016-03-30T15:57:36.800Z,36.6245,-97.6879,6.982,3.4,mwr,,47,,0.39,us,us20005df9,2016-06-10T23:32:58.040Z,"20km SSE of Medford, Oklahoma",earthquake,1.6,6,0.057,30,reviewed,tul,us
2016-03-30T15:57:25.200Z,36.4684,-98.7495,6.687,3.2,ml,,72,,0.49,us,us20005fh0,2016-06-10T23:32:58.040Z,"32km NW of Fairview, Oklahoma",earthquake,1.1,2.2,,,reviewed,tul,tul
2016-03-29T22:05:49.500Z,36.4704,-98.7501,6.963,3.3,mwr,,72,,0.4,us,us20005d8x,2016-06-10T23:32:57.040Z,"32km NW of Fairview, Oklahoma",earthquake,3.7,5.3,,6,reviewed,tul,slm
2016-03-29T21:12:46.080Z,36.4437,-98.6976,4.84,3.3,mwr,,23,0.04,0.51,us,us20005d8d,2016-06-10T23:32:57.040Z,"27km NW of Fairview, Oklahoma",earthquake,1.5,6.6,,6,reviewed,us,slm
2016-03-29T10:19:44.700Z,35.9888,-97.5725,5.556,3.6,mwr,,70,,0.94,us,us20005d4q,2016-06-10T23:32:56.040Z,"4km NNE of Crescent, Oklahoma",earthquake,1.8,6.1,0.068,21,reviewed,tul,us
2016-03-29T04:53:01.200Z,35.99,-97.5773,5.183,4.2,mwr,,70,,0.53,us,us20005d3n,2016-09-07T13:24:32.969Z,"4km NNE of Crescent, Oklahoma",earthquake,1,6.6,0.031,102,reviewed,tul,us
2016-03-27T23:28:22.800Z,36.6241,-97.6878,6.854,3.2,ml,,63,,0.62,us,us20005csv,2016-06-10T23:32:53.040Z,"20km SSE of Medford, Oklahoma",earthquake,1.9,6.8,,,reviewed,tul,tul
2016-03-27T07:19:53.800Z,36.9252,-97.3467,6.962,3,ml,,126,,0.81,us,us20005cns,2016-06-10T23:32:52.040Z,"14km NNW of Blackwell, Oklahoma",earthquake,1.5,4.6,,,reviewed,tul,tul
2016-03-27T06:09:23.900Z,36.5987,-97.8359,7.264,3.3,ml,,52,,0.63,us,us20005cnh,2016-06-10T23:32:52.040Z,"22km N of Enid, Oklahoma",earthquake,0.9,6.2,,,reviewed,tul,tul
2016-03-27T06:01:47.000Z,36.5995,-97.8331,7.205,3.3,mwr,,52,,0.58,us,us20005cnc,2016-06-10T23:32:52.040Z,"22km N of Enid, Oklahoma",earthquake,1.5,6.5,0.035,77,reviewed,tul,us
2016-03-26T16:07:26.700Z,36.8787,-98.0113,5,3,ml,,88,,0.39,us,us20005ckv,2016-06-10T23:32:51.040Z,"26km WNW of Medford, Oklahoma",earthquake,1.6,7.2,,,reviewed,tul,tul
2016-03-25T14:55:36.900Z,35.7241,-97.165,5.527,3,ml,,72,,0.53,us,us20005cfe,2016-06-10T23:32:50.040Z,"7km NNE of Luther, Oklahoma",earthquake,1.4,5.7,,,reviewed,tul,tul
2016-03-24T12:47:04.200Z,36.5194,-98.9787,4.639,3,ml,,158,,0.28,us,us20005c7e,2016-06-09T21:41:58.040Z,"22km ENE of Mooreland, Oklahoma",earthquake,1.9,3.7,,,reviewed,tul,tul
2016-03-23T11:45:16.400Z,36.8672,-98.341,5.672,3.1,ml,,87,,0.34,us,us20005c0j,2016-06-09T21:41:57.040Z,"12km N of Cherokee, Oklahoma",earthquake,2.4,3.2,,,reviewed,tul,tul
2016-03-21T23:35:30.400Z,36.9006,-98.2661,5,3,ml,,103,,0.49,us,us20005ble,2016-06-09T21:41:55.040Z,"18km NNE of Cherokee, Oklahoma",earthquake,1.3,5.7,,,reviewed,tul,tul
2016-03-21T22:41:17.200Z,36.3705,-98.4457,7.396,3.1,ml,,82,,0.36,us,us20005bl8,2016-06-09T21:41:55.040Z,"11km NNE of Fairview, Oklahoma",earthquake,1.5,4.1,,,reviewed,tul,tul
2016-03-20T20:54:01.100Z,36.2891,-97.5215,7.619,3.2,ml,,53,,0.33,us,us20005bad,2016-06-09T21:41:53.040Z,"20km W of Perry, Oklahoma",earthquake,1.3,7.7,,,reviewed,tul,tul
2016-03-20T08:29:55.300Z,36.4737,-98.5257,6.371,3.1,ml,,34,,0.23,us,us20005b7m,2016-06-09T21:41:52.040Z,"23km N of Fairview, Oklahoma",earthquake,1.2,3.1,,,reviewed,tul,tul
2016-03-20T07:14:54.700Z,36.1902,-96.7806,6.776,3.3,ml,,74,,0.45,us,us20005b7c,2016-06-09T21:41:52.040Z,"11km NW of Yale, Oklahoma",earthquake,1.7,7.6,,,reviewed,tul,tul
2016-03-19T22:59:04.400Z,35.9941,-97.1193,5.128,3.4,ml,,60,,0.58,us,us20005b4d,2016-06-09T21:41:52.040Z,"8km WNW of Perkins, Oklahoma",earthquake,1.9,0.6,,,reviewed,tul,tul
2016-03-19T21:34:39.220Z,37.0948,-98.0283,6.27,3,ml,,92,0.061,0.35,us,us20005b3w,2016-06-09T21:41:51.040Z,"6km S of Anthony, Kansas",earthquake,1.7,4.1,0.122,21,reviewed,ismp,ismp
2016-03-19T20:28:54.300Z,36.6993,-98.6192,7.195,3.2,ml,,81,,0.32,us,us20005b2w,2016-06-09T21:41:51.040Z,"12km SSE of Alva, Oklahoma",earthquake,2.6,6.8,,,reviewed,tul,tul
2016-03-18T19:57:01.300Z,35.4911,-96.9746,5.354,3,ml,,58,,0.7,us,us20005avb,2016-06-09T21:41:49.040Z,"6km WSW of Meeker, Oklahoma",earthquake,1.1,6.1,,,reviewed,tul,tul
2016-03-17T04:00:42.300Z,36.8279,-98.2815,5.663,3.1,ml,,97,,0.33,us,us20005ads,2016-05-21T00:05:35.040Z,"10km NE of Cherokee, Oklahoma",earthquake,1.7,7.4,,,reviewed,tul,tul
2016-03-17T03:34:18.200Z,36.8257,-98.2825,5.458,3.6,ml,,97,,0.19,us,us20005adn,2016-05-21T00:05:34.040Z,"10km NE of Cherokee, Oklahoma",earthquake,1.8,5.8,,,reviewed,tul,tul
2016-03-16T23:01:08.300Z,36.8337,-98.2972,5.23,3,ml,,99,,0.29,us,us20005ab3,2016-05-21T00:05:34.040Z,"10km NNE of Cherokee, Oklahoma",earthquake,1.8,5.5,,,reviewed,tul,tul
2016-03-16T16:02:17.300Z,36.9164,-97.9872,5.253,3.3,ml,,87,,0.37,us,us20005a65,2016-05-21T00:05:34.040Z,"25km WNW of Medford, Oklahoma",earthquake,2.2,6.2,,,reviewed,tul,tul
2016-03-16T05:31:27.800Z,36.8392,-98.2791,5.454,3.2,ml,,98,,0.25,us,us20005a41,2016-05-21T00:05:33.040Z,"11km NE of Cherokee, Oklahoma",earthquake,1.7,7.6,,,reviewed,tul,tul
2016-03-15T10:12:45.600Z,36.6629,-97.2568,4.054,3.1,ml,,48,,0.62,us,us10004xr7,2016-05-21T00:05:32.040Z,"5km ESE of Tonkawa, Oklahoma",earthquake,1.2,7.3,,,reviewed,tul,tul
2016-03-15T03:09:04.300Z,35.8207,-96.8144,5.967,3.3,ml,,53,,0.3,us,us10004xnl,2016-05-21T00:05:31.040Z,"14km NNE of Chandler, Oklahoma",earthquake,2.7,6.9,,,reviewed,tul,tul
2016-03-14T10:17:22.400Z,36.8389,-98.2762,6.485,3.3,ml,,98,,0.31,us,us10004xcy,2016-05-21T00:05:30.040Z,"11km NE of Cherokee, Oklahoma",earthquake,1.8,7.7,,,reviewed,tul,tul
2016-03-14T01:32:37.000Z,36.4685,-98.7485,7.502,3.2,mwr,,72,,0.38,us,us10004x9v,2016-05-21T00:05:29.040Z,"32km NW of Fairview, Oklahoma",earthquake,2.8,3.5,,6,reviewed,tul,slm
2016-03-13T03:43:47.400Z,36.6048,-97.7723,7.35,3.4,ml,,41,,0.65,us,us10004x4x,2016-05-21T00:05:28.040Z,"22km S of Medford, Oklahoma",earthquake,1.9,7.4,,,reviewed,tul,tul
2016-03-12T01:55:02.200Z,36.373,-97.7223,6.621,3.4,ml,,88,,0.49,us,us10004wxf,2016-05-21T00:05:26.040Z,"14km E of Enid, Oklahoma",earthquake,1.8,7.8,,,reviewed,tul,tul
2016-03-11T13:03:38.000Z,35.7874,-96.9892,6.275,3.1,ml,,49,,0.54,us,us10004wri,2016-05-21T00:05:25.040Z,"13km NW of Chandler, Oklahoma",earthquake,0.7,5.7,,,reviewed,tul,tul
2016-03-11T07:32:11.400Z,35.9822,-96.8066,5.307,3.2,ml,,47,,0.51,us,us10004wpq,2016-05-21T00:05:24.040Z,"3km W of Cushing, Oklahoma",earthquake,2.5,6.9,,,reviewed,tul,tul
2016-03-10T23:47:24.600Z,36.284,-97.641,6.087,3.2,ml,,64,,0.48,us,us10004wne,2016-05-16T18:01:51.040Z,"23km E of Waukomis, Oklahoma",earthquake,1.5,6.8,,,reviewed,tul,tul
2016-03-10T23:42:19.490Z,36.287,-97.6458,4.36,3.1,mb_lg,,31,0.159,0.18,us,us10004wnd,2016-05-16T18:01:51.040Z,"22km E of Waukomis, Oklahoma",earthquake,1.3,7.8,0.061,69,reviewed,us,us
2016-03-10T18:13:13.700Z,36.6753,-98.1644,5.62,3,ml,,70,,0.53,us,us10004wli,2016-05-16T18:01:51.040Z,"17km NNE of Helena, Oklahoma",earthquake,1,5.7,,,reviewed,tul,tul
2016-03-10T13:56:34.500Z,36.5132,-98.7147,5.36,3.1,ml,,120,,0.36,us,us10004wiw,2016-05-16T18:01:50.040Z,"32km S of Alva, Oklahoma",earthquake,1.3,3.9,,,reviewed,tul,tul
2016-03-10T12:24:35.200Z,36.2776,-97.5113,6.58,3.1,ml,,49,,0.42,us,us10004wil,2016-05-16T18:01:50.040Z,"20km W of Perry, Oklahoma",earthquake,1.5,7.8,,,reviewed,tul,tul
2016-03-10T08:16:44.150Z,36.5179,-97.7399,3.19,3,mb_lg,,38,0.196,0.27,us,us10004wgw,2016-05-16T18:01:50.040Z,"18km NE of Enid, Oklahoma",earthquake,1.8,8,0.063,65,reviewed,us,us
2016-03-09T07:08:01.300Z,35.5404,-97.3094,6.253,3,ml,,57,,0.34,us,us10004w8g,2016-05-16T18:01:49.040Z,"3km SW of Jones, Oklahoma",earthquake,1.2,2.3,,,reviewed,tul,tul
2016-03-09T03:45:48.200Z,36.2793,-97.513,6.816,3.3,ml,,50,,0.32,us,us10004w7v,2016-05-16T18:01:49.040Z,"20km W of Perry, Oklahoma",earthquake,1.6,7.6,,,reviewed,tul,tul
2016-03-08T22:22:57.100Z,35.6022,-97.123,5.588,3,ml,,50,,0.29,us,us10004w5l,2016-05-16T18:01:49.040Z,"9km SE of Luther, Oklahoma",earthquake,1.9,5.6,,,reviewed,tul,tul
2016-03-08T09:28:42.000Z,35.9192,-97.3388,6.219,3.7,ml,,64,,0.77,us,us10004vzq,2016-05-16T18:01:48.040Z,"8km ENE of Guthrie, Oklahoma",earthquake,0.9,7.2,,,reviewed,tul,tul
2016-03-07T00:43:36.400Z,36.471,-98.748,5.997,3.6,mwr,,187,,0.72,us,us10004vsc,2016-05-16T18:01:46.040Z,"32km NW of Fairview, Oklahoma",earthquake,3.1,3.6,0.075,17,reviewed,tul,us
2016-03-05T22:21:32.400Z,35.8629,-97.2123,5,3,ml,,66,,0.24,us,us10004vk8,2016-05-16T18:01:44.040Z,"9km SSE of Langston, Oklahoma",earthquake,1.1,4.7,,,reviewed,tul,tul
2016-03-03T21:49:35.400Z,36.6381,-98.1437,6.049,3.1,ml,,63,,0.66,us,us10004uih,2016-05-06T23:34:26.040Z,"15km NE of Helena, Oklahoma",earthquake,1.2,5.8,,,reviewed,tul,tul
2016-03-03T18:09:18.200Z,36.2168,-97.291,8.022,3,ml,,49,,0.49,us,us10004ueq,2016-05-06T23:34:25.040Z,"8km S of Perry, Oklahoma",earthquake,1.5,1,,,reviewed,tul,tul
2016-03-03T05:42:35.200Z,36.4612,-98.7611,7.598,3.9,ml,,122,,0.21,us,us10004u99,2016-05-06T23:34:24.040Z,"33km NW of Fairview, Oklahoma",earthquake,3.8,5.9,,,reviewed,tul,tul
2016-03-03T05:16:14.700Z,36.6688,-97.7403,6.429,3,ml,,48,,0.68,us,us10004u98,2016-05-06T23:34:24.040Z,"15km S of Medford, Oklahoma",earthquake,1.4,7,,,reviewed,tul,tul
2016-03-02T23:31:48.100Z,36.4751,-98.742,7.222,3.9,mwr,,111,,0.55,us,us10004u7w,2016-05-06T23:34:24.040Z,"32km NW of Fairview, Oklahoma",earthquake,3.5,3.8,0.051,37,reviewed,tul,us
2016-03-02T08:22:51.700Z,36.47,-98.758,6.95,3,ml,,116,,0.23,us,us10004u0m,2016-05-06T23:34:23.040Z,"33km NW of Fairview, Oklahoma",earthquake,1,1.5,,,reviewed,tul,tul
2016-03-02T06:54:40.500Z,36.4626,-98.7591,7.336,3.7,mwr,,95,,0.35,us,us10004u0c,2016-05-06T23:34:23.040Z,"33km NW of Fairview, Oklahoma",earthquake,1.9,7.7,0.039,64,reviewed,tul,us
2016-03-02T06:05:30.600Z,36.6685,-97.7419,6.648,3.1,ml,,48,,0.59,us,us10004u03,2016-05-06T23:34:23.040Z,"15km S of Medford, Oklahoma",earthquake,1.6,7.8,,,reviewed,tul,tul
2016-03-01T23:08:56.100Z,35.7199,-97.1683,5.351,3.4,ml,,47,,0.25,us,us10004ty6,2016-05-06T23:34:22.040Z,"6km NNE of Luther, Oklahoma",earthquake,1.4,3.2,,,reviewed,tul,tul
2016-02-29T09:53:54.700Z,36.5254,-98.9867,6.91,3.3,ml,,182,,0.28,us,us10004tjj,2016-05-06T23:34:19.040Z,"21km ENE of Mooreland, Oklahoma",earthquake,2,3.2,,,reviewed,tul,tul
2016-02-29T09:35:05.300Z,36.5283,-98.9828,7.331,3.6,ml,,181,,0.25,us,us10004tje,2016-05-06T23:34:19.040Z,"22km ENE of Mooreland, Oklahoma",earthquake,2.6,3.7,,,reviewed,tul,tul
2016-02-29T01:58:31.900Z,35.6636,-97.3938,6.904,3,ml,,37,,0.32,us,us10004th5,2016-05-06T23:34:18.040Z,"7km E of Edmond, Oklahoma",earthquake,1.4,3,,,reviewed,tul,tul
2016-02-28T04:27:54.000Z,36.4282,-97.7232,6.441,3,ml,,59,,0.51,us,us10004t9h,2016-05-06T23:34:17.040Z,"14km ENE of Enid, Oklahoma",earthquake,1.3,7.5,,,reviewed,tul,tul
2016-02-27T21:34:40.500Z,36.6671,-97.7431,7.151,3,ml,,48,,0.71,us,us10004t7h,2016-05-06T23:34:16.040Z,"15km S of Medford, Oklahoma",earthquake,1.1,6.9,,,reviewed,tul,tul
2016-02-27T21:02:38.100Z,36.4736,-98.7528,7.213,3.5,ml,,126,,0.32,us,us10004t7e,2016-05-06T23:34:16.040Z,"33km NW of Fairview, Oklahoma",earthquake,1.9,1.6,,,reviewed,tul,tul
2016-02-27T21:02:12.200Z,36.4711,-98.748,7.281,3.3,ml,,96,,0.22,us,us10004t77,2016-05-06T23:34:16.040Z,"32km NW of Fairview, Oklahoma",earthquake,3.7,5.3,,,reviewed,tul,tul
